Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-01 00:00:00-04:00,60.36647299378091,64.83215195001901,60.27454931824316,64.65071868896484,1793326000,0.1925,0.0
2019-12-01 00:00:00-05:00,64.84966232658616,71.32808058121906,62.18550976543001,71.25043487548828,2388794800,0.0,0.0
2020-01-01 00:00:00-05:00,71.87887664320483,79.54864610798946,71.03207477373353,75.09867858886719,2934370400,0.0,0.0
2020-02-01 00:00:00-05:00,73.83453051077731,79.39578091703376,62.204926013359476,66.32733154296875,3019279200,0.1925,0.0
2020-03-01 00:00:00-05:00,68.65420118909628,73.9367906041524,51.7095430772246,61.84666442871094,6280072400,0.0,0.0
2020-04-01 00:00:00-04:00,59.95203815206397,71.63356480220592,57.61719055702131,71.45601654052734,3265299200,0.0,0.0
2020-05-01 00:00:00-04:00,69.61976155826628,78.85942640269614,69.52247778639551,77.32718658447266,2805936000,0.205,0.0
2020-06-01 00:00:00-04:00,77.49016659791567,90.81286739921886,77.35847390834748,88.96431732177734,3243375600,0.0,0.0
2020-07-01 00:00:00-04:00,89.04235372884878,103.80633523546089,86.95968920246408,103.65513610839844,3020283200,0.0,0.0
2020-08-01 00:00:00-04:00,105.54760317032029,127.78869136129478,105.24764592890519,125.8767318725586,4070061100,0.205,4.0
2020-09-01 00:00:00-04:00,129.73901756073087,134.84023673865852,100.75393993675237,113.17472076416016,3885245100,0.0,0.0
2020-10-01 00:00:00-04:00,114.9630902544451,122.5367382831304,105.2688225671168,106.38288116455078,2894666500,0.0,0.0
2020-11-01 00:00:00-04:00,106.62718713601959,119.2140982327951,104.87791794414065,116.34100341796875,2123077300,0.205,0.0
2020-12-01 00:00:00-05:00,118.46043452591715,135.86581788516418,117.48150359099694,129.89434814453125,2322189600,0.0,0.0
2021-01-01 00:00:00-05:00,130.70683227281324,142.03305279335746,123.71726014877127,129.17970275878906,2240262000,0.0,0.0
2021-02-01 00:00:00-05:00,130.93200679749722,134.97499616116153,115.89562769974684,118.70516204833984,1833855600,0.205,0.0
2021-03-01 00:00:00-05:00,121.32370945966836,126.19626690706055,113.93154072915465,119.75508117675781,2650418200,0.0,0.0
2021-04-01 00:00:00-04:00,121.23550850635314,134.382593779698,120.08844200371341,128.88258361816406,1889857500,0.0,0.0
2021-05-01 00:00:00-04:00,129.4511645044135,131.44137727745618,119.85311773206958,122.1668472290039,1711934900,0.22,0.0
2021-06-01 00:00:00-04:00,122.83594186868874,134.94473117144219,120.92092231771531,134.5028076171875,1606590000,0.0,0.0
2021-07-01 00:00:00-04:00,134.14925785200975,147.30884171815262,133.3243169497651,143.2431182861328,1919035100,0.0,0.0
2021-08-01 00:00:00-04:00,143.73413948985618,150.7362241585894,141.9075093582314,149.1060028076172,1461542800,0.22,0.0
2021-09-01 00:00:00-04:00,150.31290778066048,154.6699389431662,138.94330216559018,139.1695098876953,1797835100,0.0,0.0
2021-10-01 00:00:00-04:00,139.5629416955228,150.64733222998024,135.9927369594852,147.3328399658203,1565079200,0.0,0.0
2021-11-01 00:00:00-04:00,146.53618374811808,162.97096653898896,145.05104340098768,162.5775604248047,1691029000,0.22,0.0
2021-12-01 00:00:00-05:00,164.9620451389196,179.39180112893854,155.42758472894678,174.90036010742188,2444766700,0.0,0.0
2022-01-01 00:00:00-05:00,175.15647731220065,180.1896533609908,152.37421259999311,172.15232849121094,2108446000,0.0,0.0
2022-02-01 00:00:00-05:00,171.39388779674653,173.99419682184168,149.7147966640619,162.63754272460938,1627516300,0.22,0.0
2022-03-01 00:00:00-05:00,162.4305585243899,177.1351138814747,148.03174424812028,172.20401000976562,2180800100,0.0,0.0
2022-04-01 00:00:00-04:00,171.63197513604044,176.03052576978376,153.23896639512728,155.47767639160156,1687795600,0.0,0.0
2022-05-01 00:00:00-04:00,154.55067662922306,164.1860435364561,130.7827480318647,146.7891082763672,2401040300,0.23,0.0
2022-06-01 00:00:00-04:00,148.05169035130658,149.86901415548604,127.44889864456012,135.03421020507812,1749099800,0.0,0.0
2022-07-01 00:00:00-04:00,134.36256452988974,161.6123799995378,133.98726033334253,160.5061798095703,1447125400,0.0,0.0
2022-08-01 00:00:00-04:00,159.0246634242981,173.9779793011004,155.20238721809469,155.28140258789062,1510239600,0.23,0.0
2022-09-01 00:00:00-04:00,154.9234764968357,162.45996870216965,136.4877415721963,136.685546875,2084722800,0.0,0.0
2022-10-01 00:00:00-04:00,136.69544809536202,155.7740541869127,132.8975168284442,151.65963745117188,1868139700,0.0,0.0
2022-11-01 00:00:00-04:00,153.38056770663158,153.74650825636618,132.90741033005523,146.40782165527344,1724847700,0.23,0.0
2022-12-01 00:00:00-05:00,146.82901419462118,149.51375446720724,124.69717011507092,128.71932983398438,1675731200,0.0,0.0
2023-01-01 00:00:00-05:00,129.0660879011996,145.85814974142843,123.01301848731397,142.94554138183594,1443652500,0.0,0.0
2023-02-01 00:00:00-05:00,142.62850437505384,155.91355507848894,140.0032028340809,146.0364532470703,1307198900,0.23,0.0
2023-03-01 00:00:00-05:00,145.68399020527775,163.71217111016068,142.77685105171108,163.61294555664062,1520266600,0.0,0.0
